,Peso_de_muestra_vegetal_(g),Cantidad_de_N_en_muestra_vegetal_(g),Cantidad_de_C_en_muestra_vegetal_(g),Porcentaje_N_de_la_muestra_vegetal,Porcentaje_C_de_la_muestra_vegetal,Peso_de_muestra_de_fruto_(g),Cantidad_de_N_en_muestra_de_fruto_(g),Cantidad_de_C_en_muestra_de_fruto_(g),Porcentaje_N_de_la_muestra_fruto,Porcentaje_C_de_la_muestra_fruto,Nitrógeno_total_en_planta,Carbono_total_en_planta,Nitrógeno_total_en_fruto,Carbono_total_en_fruto,N1,N2,N3,N4,Primer_peso_fresco_hoja,Primer_peso_fresco_de_raíz,Primer_peso_fresco_planta,Primer_peso_seco_hoja,Primer_peso_seco_de_raíz,Primer_peso_seco_planta,Harvest_Index_S_(His),Root_Index_(Ri),CHLOR,FLV,ANT,NBI,NDVI,PhipII
564,0.0855,0.00145,0.0337,1.69232,39.35943,0.141,0.00214,0.06,1.51692,42.52168,1.4584795321637425,33.89707602339181,0.10171829787234042,2.8519148936170216,392.53313298743075,104.2011637855796,0.016616299999999997,679.6467033473448,16.4,3.6,20.0,1.519,0.301,1.8199999999999998,0.07229617483980928,0.11758106621216372,24.532,0.522,0.212,46.95,0.644164263121091,0.833
565,0.0808,0.00183,0.0307,2.27047,38.05669,0.145,0.00244,0.063,1.68358,43.47969,2.749529702970297,46.1259900990099,0.11831475862068966,3.054848275862069,293.22876359892587,141.66582243320627,0.0168358,699.3674481497121,8.6,1.5,10.1,0.836,0.151,0.987,0.05474534964299897,0.11523697549657017,25.794,0.602,0.215,42.87,0.632680973988425,0.863
566,0.0811,0.00161,0.0289,1.98085,35.60919,0.1393,0.00231,0.06,1.66163,43.03817,2.4954007398273736,44.79321824907521,0.11480351758793969,2.981909547738693,210.63059415517105,187.99120390892736,0.0151692,600.6502460958671,12.01,1.93,13.94,1.082,0.152,1.234,0.052200598689518415,0.18171810319477016,28.529,0.518,0.225,55.1,0.619543787777116,0.84
567,0.0812,0.00151,0.0302,1.85849,37.16769,0.144,0.0028,0.0625,1.94419,43.42253,1.8930788177339901,37.861576354679805,0.5738833333333333,12.809895833333334,361.0367075246368,195.8669070824194,0.0199269,1409.1335879501257,22.8,2.6,25.400000000000002,2.221,0.227,2.448,0.22475897467139833,0.09214554426793792,21.785,0.57,0.228,38.2,0.651971541086484,0.855
568,0.0866,0.00198,0.0318,2.28722,36.69073,0.139,0.00313,0.0611,2.25353,43.94782,2.54473441108545,40.86997690531178,0.27638575539568344,5.395261870503598,284.2215823158792,255.14298049381128,0.0225353,1634.1955418362977,13.3,2.0,15.3,1.142,0.147,1.289,0.09932510074934858,0.10358165957240197,27.17,0.626,0.209,43.39,0.650474404136698,0.849
569,0.0812,0.00166,0.0298,2.04221,36.72783,0.1406,0.0028,0.0622,1.99269,44.26478,1.5864039408867,28.478817733990155,0.23835846372688477,5.294963015647226,341.46858723707305,510.66003853016696,0.0194419,3390.168906921565,0.0,0.0,0.0,0.0,0.0,0.0,0.13362882247206062,0.12615972043899115,20.977,0.642,0.253,32.68,0.609278927781037,0.843
570,0.0844,0.00183,0.0296,2.1655,35.06318,0.1397,0.00286,0.0595,2.04877,42.59358,1.571978672985782,25.426540284360186,0.2368456692913386,4.927383679312813,316.6081816416125,859.5393970070782,0.025517899999999996,6944.369997140435,10.254000000000001,1.582,11.836000000000002,0.906,0.136,1.042,0.1376131511020709,0.11300241468317691,21.805,0.572,0.236,38.14,0.622665940810505,0.851
571,0.086,0.00158,0.03,1.8341,34.8838,0.1398,0.00285,0.0595,2.03627,42.59476,1.5101860465116284,28.674418604651166,0.24153648068669525,5.042603719599427,214.47190623791604,326.38424915747413,0.0203627,1425.3941330871326,12.36,2.368,14.728,0.833,0.152,0.985,0.1259782238856754,0.16268288533514802,19.63,0.756,0.263,25.97,0.595297064583524,0.837
572,0.0825,0.00158,0.0294,1.9209,35.68687,0.1421,0.00363,0.0636,2.55179,44.78806,2.7424969696969694,51.03127272727272,1.1766462350457425,20.615619985925406,268.5234726830326,254.54708294373955,0.0204877,1400.3725388443895,14.384,1.068,15.452000000000002,1.106,0.123,1.229,0.24337290831180222,0.11042951268354283,23.408,0.665,0.244,35.21,0.575724907813656,0.87
573,0.0818,0.00191,0.0297,2.33555,36.25429,0.1444,0.00256,0.0636,1.77408,44.06362,2.1668459657701713,33.69388753056235,0.02524542936288089,0.627191135734072,282.0340677234605,7.143439423731828,0.017707699999999996,35.67558416258081,10.3,0.9,11.200000000000001,1.096,0.155,1.2510000000000001,0.015112922397690605,0.1475208014943114,22.258,0.472,0.238,47.14,0.634935372146255,0.846
574,0.0824,0.00184,0.0298,2.22725,36.11334,0.1395,0.0033,0.0666,2.36776,47.74373,2.1280582524271847,34.46529126213592,0.08972688172043011,1.810851612903226,324.47164368100516,69.06541923425064,0.0236776,530.6095725305337,10.5,1.2,11.7,1.132,0.169,1.301,0.03827717396788875,0.10394276084082629,25.222,0.457,0.255,55.17,0.624826986223971,0.842
575,0.0845,0.00175,0.0313,2.07087,36.9846,0.1382,0.00245,0.0618,1.77077,44.72284,2.108284023668639,37.70816568047337,0.006045224312590448,0.1524876989869754,260.90777710372066,32.24612425179859,0.0177408,149.2580445934534,11.03,2.7199999999999998,13.75,1.063,0.204,1.267,0.0033385222388658815,0.15958332109534862,26.263,0.608,0.215,43.21,0.631070480998544,0.835
